 10 -9.399484979523768 8.496064532761624 3.7347123330887277 5 12 33 13
 10 -9.41138654638906 8.499959897587889 3.735292939787258 5 12 34 13
 10 -7.385637242634072 10.26530518168771 3.6369798145572054 5 12 35 13
 10 -10.853507028066264 0.4985388691699633 3.1928120817649 5 12 36 14
 10 -10.839997622373863 0.906058509484318 3.191832549208075 5 12 37 14
 10 -10.859747578153007 0.7870647150426691 3.187780791089925 5 12 38 14
 10 -10.76536407136938 0.9752581438549323 3.181406401045337 5 12 39 14
 10 -17.450102031075524 5.518464075365119 8.62957201240807 5 12 40 15
 10 -18.32481061173355 2.473607915436547 8.754721525176478 5 12 41 15
 10 -27.742938446699963 2.252491128557583 7.801365121305855 5 12 42 15
 10 -17.29961840365486 6.177847440361824 8.6267588507085 5 12 43 15
 10 1.5951980037341291 17.09251628869529 3.5963308975182766 6 12 43 16
 10 1.3256741631956308 17.288912430619167 3.599027283525836 7 12 43 16
 10 1.2345951884380293 16.858579091606003 3.61587022869387 8 12 43 16
 10 1.3107313289347764 16.540556089670247 3.668878545493381 9 12 43 16
 10 -111.44414526060325 3.061124080172622 11.483329906962778 9 12 44 17
 10 -7.283347224269531 7.99613917174596 3.6560395104566257 9 12 45 17
 10 -110.20259260482122 11.937225620939044 11.429660825572924 9 12 46 17
 10 -111.44415063130357 3.0612900132240406 11.483330015434095 9 12 47 17
 10 -6.980669057965561 1.1118226776028204 3.0194761000665196 9 12 48 18
 10 -37.33512805945551 12.382645268498514 7.398292780978459 9 12 49 18
 10 -36.88798408859815 13.348408951855602 7.381544035918079 9 12 50 18
 10 -35.94657583729854 14.618895734007967 7.302302969095674 9 12 51 18
 10 -16.829840976018566 7.809378850866663 4.547762795576881 9 12 52 19
 10 -17.247675041898354 7.374966300934023 4.582009921648162 9 12 53 19
 10 -0.007141009565121401 17.431718640609624 4.603110203409509 9 13 53 19
 10 0.060486599431570115 17.34917726676852 4.5936647653659115 9 14 53 19
 10 -26.671346691482942 6.916019331126562 5.50302234529888 9 14 54 20
 10 -27.213187819363107 5.743193982101174 5.537779252549482 9 14 55 20
 10 -27.461209905416816 4.48052198001844 5.541661702499574 9 14 56 20
 10 -24.94940137869881 10.107081258726243 5.346004129366589 9 14 57 20
 10 -7.525975724652557 9.444756739218626 4.241513725413691 9 14 58 21
 10 -7.524086381560296 9.44803078774684 4.241587208875108 9 14 59 21
 10 -11.770543607195055 1.9140507607625887 5.665763702943902 9 14 60 21
 10 -7.520433905068812 9.461162148384151 4.241515863957678 9 14 61 21
 10 -59.52293891799834 22.212191854167987 8.776504772256656 9 14 62 22
 10 -11.786394362972375 13.981867246386175 5.309428993671779 9 14 63 22
 10 -23.240443034831195 1.051057669864259 4.701842699398405 9 14 64 22
 10 -11.787949855028902 13.980885435606067 5.309534497618413 9 14 65 22
 10 -103.62857184127722 27.022400248328495 9.541377332586547 9 14 66 23
 10 -24.689328305887646 1.3156476464971671 4.458389290398943 9 14 67 23
 10 -103.68013176945445 27.297376431465754 9.542862474294749 9 14 68 23
 10 -24.69735080681497 1.3224728466400402 4.45843267900742 9 14 69 23
 10 -11.253781365162155 6.305359595827434 4.730008781167825 9 14 70 24
 10 -13.114397124216955 1.049030701285813 4.928899567539221 9 14 71 24
 10 -13.098419377028689 1.0204933376388847 4.928739869443253 9 14 72 24
 10 -8.722841906789299 9.393977188180783 4.48296870855791 9 14 73 24
 10 -71.72647098898113 2.991623095322953 7.6352848454860185 9 14 74 25
 10 0.013855011558132459 11.227811263798605 3.8502997430552153 9 15 74 25
 10 -71.6700484462345 1.8985125684072275 7.633838806723357 9 15 75 25
 10 -71.72647097281998 2.9916226530225347 7.6352848450920385 9 15 76 25
 10 -1.2342929375436593 5.986452530671459 6.461444544948618 9 15 77 26
 10 -0.10542989117897385 32.429488512375734 7.101426080721899 9 15 78 26
 10 0.039964390768670505 32.25597540409903 7.075368678094779 9 16 78 26
 10 0.002174388734682884 32.52957188078845 7.105000484782386 9 17 78 26
 10 -0.020420797813979714 8.773554416631358 2.5894426846241427 9 18 78 27
 10 0.014720629268814244 8.751578644235002 2.572424853374672 9 19 78 27
 10 -0.013763825586353196 8.575125878608116 2.5703846690940724 9 20 78 27
 10 0.035036635245371955 8.648114360457441 2.591538964227842 9 21 78 27
 10 -0.014072289526224158 11.104187904204293 2.9512548501380897 9 22 78 28
 10 0.2010124567437584 10.821022624801273 2.918177990037681 10 22 78 28
 10 0.286342677329367 11.180100545922175 2.940831076549387 11 22 78 28
 10 0.019878252580211576 10.131362624519435 3.5162867177395736 11 23 78 28
 10 -50.5229896716286 23.19296894360424 9.037504785995585 11 23 79 29
 10 -50.522991530732284 23.192956200398502 9.037504574456918 11 23 80 29
 10 -47.093665334332904 26.228890110657094 8.769190805824143 11 23 81 29
 10 -50.52298799627429 23.193050338931027 9.037506342615442 11 23 82 29
 10 -31.528047282791523 6.288314202406002 5.927169354938821 11 23 83 30
 10 -7.467708177324825 5.5000983297718085 6.1636724099060975 11 23 84 30
 10 -7.62817781203824 5.881700174835356 6.190243760804079 11 23 85 30
 10 -31.256104510421594 7.171229771742938 5.912669276045774 11 23 86 30
 10 0.28788488354969904 19.774540934028447 5.938373724652753 12 23 86 31
 10 0.02138344244483063 20.05812086753096 6.034651339745314 12 24 86 31
 10 -34.59551387946015 7.574749154404189 6.146467283369665 12 24 87 31
 10 -34.964070584837216 6.32716760746962 6.149503792547454 12 24 88 31
 10 1.480431717202199 11.383803559912884 2.9720625546867243 13 24 88 32
 10 0.5214085005096712 10.7438100215654 2.9924729607512255 14 24 88 32
 10 -15.323667475679034 1.2788957482860543 5.169476181505759 14 24 89 32
 10 -14.922622764794133 3.385034804320103 5.128592178243497 14 24 90 32
 10 -11.05911576358269 8.071453818951912 3.2959589225729817 14 24 91 33
 10 -5.0400995717715436 15.45675705280732 3.2573022921374832 14 24 92 33
 10 -10.176768779847732 11.312370939552316 3.307508653517074 14 24 93 33
 10 -9.29212132332627 11.304645866818019 3.2923739554088667 14 24 94 33
 10 -31.826518803419358 6.125063142605888 5.4730199743571575 14 24 95 34
 10 0.014884637060577573 19.875930718143316 4.634285465623985 14 25 95 34
 10 0.06387606177672715 19.917846882748577 4.638557068733577 14 26 95 34
 10 -0.08099136632871418 19.973349757047483 4.636978951170116 14 27 95 34
 10 -1.576883781429198 16.550182053669964 3.9878467167358584 14 27 96 35
 10 -1.5274819086144285 16.58088258886425 3.982836485799782 14 27 97 35
 10 -1.61790125515541 16.613182261654224 3.9917089560943047 14 27 98 35
 10 -1.6519023929538705 16.666725074096384 3.9969790560251006 14 27 99 35
 10 -3.4110637037493095 9.612849151420928 6.125194738564722 14 27 100 36
 10 -118.77559645596592 5.1527226358971046 11.098466862965525 14 27 101 36
 10 -118.70740964337092 2.8118125341860924 11.0968723069685 14 27 102 36
 10 -22.331279810341353 12.815330505883557 5.6220083839465715 14 27 103 36
 10 -35.346491539420036 3.084024908942723 7.295204990058328 14 27 104 37
 10 -35.123480685411444 2.8777689667031208 7.282833639785047 14 27 105 37
 10 -35.28461290694914 2.6964845764164918 7.2927205085112545 14 27 106 37
 10 -34.20490542741797 7.385327645534357 7.214273126999703 14 27 107 37
 10 -12.550216562951874 1.6690278314699383 8.180219139972342 14 27 108 38
 10 -12.672258313495496 3.0550433852690455 8.161710603228046 14 27 109 38
 10 -16.833103656215503 2.885865857418629 5.66657638399925 14 27 110 38
 10 -1.9547257314343112 27.131352918433734 5.801406955927739 14 27 111 38
 10 -7.144236030096442 2.492100737464603 6.081175542417649 14 27 112 39
 10 -22.771334388233164 5.451980251390165 4.850445038874805 14 27 113 39
 10 -22.688668864436732 5.567655944988495 4.842191464845042 14 27 114 39
 10 -22.77111105900735 5.446224485124788 4.850402439118095 14 27 115 39
 10 -0.013941906320573775 23.84290495009731 7.59683970582499 14 28 115 40
 10 -0.05594750423641672 24.40160884237379 7.767282982304084 14 29 115 40
 10 -0.13693524613734545 24.423711154739696 7.743652738946683 14 29 116 40
 10 0.0985673026232982 24.059086970389433 7.679770362884466 14 30 116 40
 10 -26.086521116117503 16.16917029819858 6.294344055968495 14 30 117 41
 10 -27.119113150834096 15.092386433837577 6.378347547114889 14 30 118 41
 10 -27.056622161377387 15.167474507548304 6.375499772053423 14 30 119 41
 10 -27.03361667257451 15.19873578565662 6.370237952525902 14 30 120 41
 10 0.03315545349169581 16.507475512757875 4.890304890554795 14 31 120 42
 10 0.038073613465720524 16.407082234024845 4.829607293975971 14 32 120 42
 10 0.2465283106420701 16.42036615619982 4.843240405341804 15 32 120 42
 10 -0.05838885427374256 16.72750202749942 4.902451355430586 15 33 120 42
 10 -26.205709166474765 3.376236244526683 5.316376073417467 15 33 121 43
 10 -36.860246430505654 16.899581046918552 7.177717803801636 15 33 122 43
 10 -36.1822145065015 17.69026880006238 7.152538154573297 15 33 123 43
 10 -35.90354042020957 17.7332659823265 7.120443542177234 15 33 124 43
 10 -60.813253407568055 2.3757871303223963 8.021494485220295 15 33 125 44
 10 -4.796748252194254 7.2848135170387 3.577206879451849 15 33 126 44
 10 -60.75895019880089 2.2287068890005166 8.020734458672642 15 33 127 44
 10 -60.897507423791104 3.094703346333443 8.025752501451786 15 33 128 44
 10 -26.53365698349294 4.513734235897653 7.054622262691285 15 33 129 45
 10 0.062293217222639724 17.744439281435728 4.326956248092658 15 34 129 45
 10 -26.99557920290303 2.2049282667193952 7.088006924931469 15 34 130 45
 10 0.011659479863794035 17.761018555758767 4.331423181958555 15 35 130 45
 10 -60.73084989957467 20.549331613178925 9.104565286143037 15 35 131 46
 10 -1.0073853170745741 6.149530470306374 3.9876251726555183 15 35 132 46
 10 -1.1459473129585886 6.340179926643636 3.9943084395037443 15 35 133 46
 10 -1.1114148134913842 6.086025624814302 3.993945329107356 15 35 134 46
 10 -19.401574338115083 1.5987044548623939 6.3159696261803 15 35 135 47
 10 -29.510236773621887 8.971003852638457 6.49920727646568 15 35 136 47
 10 -31.26852869980905 5.084408297062382 6.627458183650838 15 35 137 47
 10 -28.855351973975434 10.076942748212993 6.4423301779472615 15 35 138 47
 10 -0.2919559138102216 4.407470009500169 2.1681939428511505 15 35 139 48
 10 -0.6687547158977154 3.882935522481625 2.198714513911497 15 35 140 48
 10 -0.665989005420241 3.8768798072842756 2.184087586915349 15 35 141 48
 10 -4.467595753758159 10.084858858837766 3.8279112319424846 15 35 142 48
 10 -7.058373626213298 2.2665766435330212 5.208075130828653 15 35 143 49
 10 -39.16713468475363 6.707548608166389 6.747191477458093 15 35 144 49
 10 -41.904307496960435 1.1124504390106116 6.121618663532306 15 35 145 49
 10 -39.79689276542917 4.011841247817206 6.780638624056011 15 35 146 49
 10 -0.09473191549534614 25.20164152918164 4.533913627257534 15 36 146 50
 10 -84.89776235843289 1.9327144627331552 9.671620654736081 15 36 147 50
 10 0.04382688515432378 25.15134999400849 4.532561546957591 15 37 147 50
 10 -82.14494389830017 16.021284860123767 9.535871301963999 15 37 148 50
